SessionID,Time,ItemID
5078,1396862100.01,214820192
5078,1396862116.991,214703790
5058,1396902218.945,214609445
5058,1396902356.325,214609445
5058,1396902366.672,214609445
5059,1396893931.446,214821315
5059,1396894218.757,214821341
5059,1396894257.562,214821315
5056,1396862176.357,214826810
5056,1396862197.01,214684513
5056,1396862258.726,214844297
5056,1396862281.853,214820192
5056,1396862293.89,214820237
5056,1396862301.728,214705757
5056,1396862517.532,214800262
5056,1396862536.004,214826908
5056,1396862555.793,214716902
5056,1396862705.277,214827015
5056,1396862718.243,214828987
5056,1396862731.111,214558192
5056,1396862738.782,214827002
5056,1396862776.064,214821300
5056,1396862891.977,214842577
5057,1396881926.085,214826619
5057,1396882028.778,214551626
5057,1396882093.185,214601040
5057,1396882125.654,214691681
5057,1396882184.765,214840378
5057,1396882238.492,214531151
5057,1396882270.726,214609445
5057,1396882294.775,214644842
5061,1396899012.368,214820237
5061,1396899114.238,214844246
5061,1396899259.327,214842315
5061,1396899270.068,214844248
5108,1396906478.822,214840378
5108,1396906673.916,214840378
5097,1396850194.71,214826912
5097,1396850208.721,214826925
5097,1396850223.825,214834865
5098,1396887937.463,214712237
5098,1396887985.713,214712237
5093,1396867843.617,643078783
5093,1396867845.259,643078783
4627,1396879665.527,214826955
4627,1396879666.684,214826955
4633,1396874770.906,214836765
4633,1396874839.157,214836073
4647,1396872361.803,214551617
4647,1396872542.918,214712126
4647,1396872672.288,214826799
4644,1396853158.058,214530665
4644,1396853182.785,214839313
4644,1396853211.394,214839313
4648,1396888991.65,214532147
4648,1396889320.768,214532147
4648,1396889615.995,214532147
4663,1396890090.823,214684513
4663,1396890167.859,214826955
4663,1396890455.116,214837485
4663,1396890470.545,214837485
4663,1396890476.018,214837485
4663,1396890507.395,214837483
4663,1396890524.723,214837483
4663,1396890630.327,214837490
4663,1396890646.631,214837490
4663,1396890657.36,214837490
4663,1396890709.625,214710328
4663,1396890806.465,214710328
4663,1396890886.238,214710328
4663,1396892445.339,214644605
4663,1396892478.329,214644607
4663,1396892529.053,214644605
4663,1396892581.14,214644605
4663,1396892651.168,214557257
4663,1396892698.602,214644605
4658,1396869081.538,214839905
4658,1396869111.994,214819685
4671,1396849633.418,214821305
4671,1396849665.603,214821341
4678,1396855910.262,214829310
4678,1396856016.502,214820252
4678,1396856103.255,214829310
4678,1396856122.446,214820252
4682,1396850795.312,214826955
4682,1396850822.302,214826623
4687,1396899406.85,214684513
4687,1396899481.483,214613925
4687,1396899534.908,214839371
4699,1396854225.376,214826803
4699,1396854226.832,214826803
4704,1396863033.322,214543922
4704,1396863160.271,214543922
4709,1396904446.415,214842315
4709,1396904536.696,214842315
4708,1396886398.629,214835760
4708,1396886454.714,214835585
4708,1396886514.663,214835576
4708,1396886604.426,214833802
4708,1396886678.589,214833800
4708,1396886794.692,214587800
4708,1396886902.882,214839755
4708,1396886964.324,214632356
4708,1396887026.891,214587650
4708,1396887059.927,214587611
4708,1396887149.958,214835582
4708,1396887255.941,214535589
4708,1396887496.037,214835582
4731,1396863081.315,214826615
4731,1396863083.764,214717877
4751,1396868104.508,214839313
4751,1396868412.713,214586711
4767,1396894744.821,214644960
4767,1396895264.846,214644960
4767,1396895287.563,214644960
4766,1396865113.402,214687685
4766,1396865142.385,214840412
4766,1396865183.102,214706216
4783,1396852924.636,214821290
4783,1396852986.405,214821290
4783,1396853046.944,214821290
4776,1396877118.353,214826835
4776,1396877156.44,214826955
4776,1396877214.193,214826835
4776,1396877375.174,214820192
4776,1396877438.379,214820192
4774,1396849795.348,214821275
4774,1396849908.673,214540597
4772,1396903848.611,214696432
4772,1396903849.825,214696432
4787,1396848396.937,214821401
4787,1396848402.06,214826872
4787,1396848512.654,214827013
4787,1396848544.255,214827013
4787,1396848566.703,214826615
4787,1396848819.932,214826619
4806,1396875058.704,214581489
4806,1396875067.617,214581489
4806,1396875116.589,214712237
4806,1396875134.112,214743515
4806,1396875149.334,214743515
4806,1396875163.669,214743515
4806,1396875563.637,214826606
4806,1396875598.969,214826627
4806,1396875612.206,214827022
4806,1396875640.081,214687685
4806,1396875905.143,214581489
4806,1396875930.168,214712235
4806,1396875982.602,214530665
4827,1396864481.294,214840762
4827,1396864748.375,214748334
4827,1396864758.892,214753515
4843,1396879822.516,214509084
4843,1396879902.6,214539845
4863,1396894862.071,214826908
4863,1396894884.571,214826837
5497,1396863888.737,214837490
5497,1396863891.155,214837485
5497,1396863905.431,214838831
5499,1396879110.628,214601572
5499,1396879135.166,214601565
5491,1396890886.631,214827000
5491,1396890888.574,214827000
5491,1396890951.953,214834865
5491,1396890953.492,214834865
5491,1396891005.395,214826925
5491,1396891005.81,214826925
5491,1396891014.447,214826925
5491,1396891034.943,214826925
5481,1396871463.445,214826702
5481,1396871586.185,214691396
5471,1396863078.032,214539105
5471,1396863112.2,214539112
5471,1396863147.755,214539039
5467,1396869951.629,214582391
5467,1396870062.387,214537925
5467,1396870189.501,214702796
5464,1396890168.235,214587519
5464,1396890181.712,214835576
5464,1396890207.565,214587800
5433,1396863201.834,214687685
5433,1396863209.299,214537775
5433,1396863210.208,214556840
5438,1396852321.99,214826606
5438,1396852435.568,214718246
5426,1396858342.733,214826803
5426,1396858591.71,214844246
5428,1396896172.598,214760897
5428,1396896195.258,214826925
5407,1396872840.729,214827007
5407,1396872843.076,214827007
5407,1396872869.287,214827007
5407,1396872871.615,214827007
5407,1396872929.295,214827005
5407,1396872931.847,214827005
5407,1396872974.827,214827005
5407,1396872977.857,214827005
5407,1396872993.688,214827005
5407,1396873033.288,214827000
5407,1396873036.184,214827000
5407,1396873084.594,214827000
5407,1396873087.799,214827000
5407,1396873125.795,214826925
5407,1396873142.838,214834865
5407,1396873144.793,214834865
5407,1396873158.595,214834865
5407,1396873161.67,214834865
5407,1396873236.983,214718398
5407,1396873239.419,214718398
5407,1396873262.671,214718398
5407,1396873265.81,214718398
5389,1396851957.402,214602605
5389,1396851982.545,214581489
5389,1396852062.206,214826801
5389,1396852190.875,214684845
5389,1396852232.771,214828987
5389,1396852255.549,214577518
5389,1396852295.899,214714790
5383,1396860595.889,214821279
5383,1396860668.547,214821279
5623,1396852505.83,214826810
5623,1396852516.692,214826810
5623,1396852696.371,214826606
5623,1396852738.44,214826606
5623,1396852855.316,214826608
5623,1396852864.199,214826608
5623,1396852913.805,214826835
5623,1396852963.173,214826606
5623,1396852969.119,214826606
5628,1396858542.09,214826900
5628,1396858543.751,214826900
5628,1396859168.851,214826801
5628,1396859169.653,214826801
5627,1396849089.402,214821401
5627,1396849100.329,214826908
5627,1396849163.861,214842577
5627,1396849176.896,214842575
5627,1396849188.895,214840775
5604,1396874995.509,214835120
5604,1396875038.903,214600989
5604,1396875041.249,214600989
5604,1396875153.413,214586711
5607,1396908929.675,214827007
5607,1396908972.126,214837485
5607,1396908998.744,214837487
5607,1396909004.992,214837490
5607,1396909033.136,214837442
5607,1396909058.18,214838831
5607,1396909075.642,214839392
5613,1396873449.933,214826927
5613,1396873555.359,214826837
5596,1396862291.621,214839313
5596,1396862292.25,214839313
5577,1396863961.046,214638480
5577,1396864082.648,214551594
5557,1396847617.039,214826810
5557,1396847743.08,214820413
5556,1396897823.538,214826801
5556,1396897905.675,214826801
5556,1396898154.923,214826801
5548,1396874987.483,214753515
5548,1396874997.346,214717562
5522,1396875027.182,214826835
5522,1396875066.816,214826606
5531,1396883194.217,214836782
5531,1396883213.643,214836722
5529,1396848933.863,214826908
5529,1396848979.493,214821401
5507,1396849805.604,214820237
5507,1396849859.77,214709685
5229,1396866419.498,214712107
5229,1396866540.744,214842575
5229,1396866581.152,214840775
5229,1396866599.614,214842577
5229,1396866605.015,214842450
5229,1396866616.027,214842575
5217,1396892546.587,214829312
5217,1396892833.98,214685795
5217,1396893025.501,214686086
5217,1396893090.372,214546102
5217,1396893350.024,214829312
5217,1396893487.459,214686086
5217,1396894114.153,214827020
5217,1396894193.574,214706216
5217,1396895671.622,214774685
5217,1396896185.935,214714717
5217,1396896289.267,214677875
5217,1396896401.836,214550531
5217,1396896972.947,214829312
5246,1396847883.186,214827020
5246,1396847902.833,214821272
5234,1396857783.447,214826925
5234,1396857806.276,214826912
5234,1396857853.062,214769957
5234,1396857886.308,214770007
5234,1396857898.714,214769889
5234,1396857910.26,214601407
5234,1396857990.012,214826615
5234,1396858006.371,214717877
5234,1396858066.636,214821339
5233,1396884124.69,214826925
5233,1396884134.502,214834865
5233,1396884156.674,214827007
5233,1396884196.431,214827005
5198,1396875237.896,214515872
5198,1396875342.451,214515830
5198,1396875356.934,214515830
5213,1396842916.581,214553936
5213,1396843377.342,214553936
5206,1396894554.672,214695167
5206,1396894700.623,214695167
5164,1396869289.743,214839902
5164,1396869583.1,214716982
5147,1396855456.697,214834865
5147,1396855516.81,214587028
5147,1396855571.53,214676070
5147,1396855681.073,214827007
5147,1396855700.838,214827005
5147,1396855711.341,214827000
5147,1396855723.132,214827026
5147,1396855777.2,214821305
5138,1396853668.342,214839392
5138,1396853668.346,214837487
5138,1396853673.37,214839392
5344,1396876868.085,214820201
5344,1396877286.391,214842575
5358,1396870604.178,214546022
5358,1396870677.542,214546022
5354,1396883152.942,214827009
5354,1396883238.58,214601407
5367,1396903936.207,214545864
5367,1396904005.359,214537532
5314,1396891300.16,214687867
5314,1396891557.936,214687867
5323,1396877122.132,214826623
5323,1396877211.354,214826835
5323,1396877248.905,214826623
5323,1396877256.829,214826835
5323,1396877280.278,214826955
5323,1396877293.78,214826835
5323,1396877338.612,214826623
5328,1396859258.743,214819800
5328,1396859322.019,214575491
5336,1396863404.697,214826702
5336,1396863457.934,214821298
5336,1396863473.354,214820842
5336,1396863565.558,214840410
5336,1396863574.112,214840417
5336,1396863583.32,214546102
5281,1396863471.157,214826955
5281,1396863703.503,214826606
5281,1396863745.699,214826606
5286,1396869225.834,214537967
5286,1396869270.997,214512425
5286,1396869286.835,214717003
5286,1396869579.532,214832657
5289,1396862992.842,214826705
5289,1396863085.281,214558192
5299,1396866238.497,214835717
5299,1396866251.912,214607167
5297,1396864669.429,214582387
5297,1396864726.85,214537490
5297,1396864761.708,214509399
5258,1396850628.355,214820192
5258,1396850659.486,214844297
5258,1396850769.834,214844297
5258,1396850866.447,214820192
5258,1396850916.373,214844297
5261,1396890228.586,214844248
5261,1396890503.902,214844248
5277,1396855445.152,214716999
5277,1396855601.571,214819468
5277,1396855995.062,214716937
5277,1396856250.021,214717003
5277,1396856751.427,214714586
5279,1396879039.712,214826955
5279,1396879083.175,214826893
5279,1396879144.772,214839373
5279,1396879174.893,214684513
5978,1396855230.289,214827000
5978,1396855230.308,214827007
5978,1396855230.344,214834865
5978,1396855230.362,214827005
5982,1396869594.328,214821309
5982,1396869682.168,214821339
5982,1396869711.32,214551626
5981,1396870522.37,214837487
5981,1396870778.179,214644842
5981,1396870992.887,214709735
5972,1396872095.236,214532295
5972,1396872167.214,214532295
5972,1396872298.579,214575369
5972,1396872476.233,214695099
5972,1396873745.101,214668590
5972,1396873764.701,214668590
5972,1396874063.349,214744535
5972,1396874090.807,214686860
5972,1396874186.218,214800268
5972,1396874239.013,214800268
5972,1396874345.362,214695285
5972,1396875060.574,214826621
5972,1396875097.458,214826621
5972,1396876407.907,214668590
5972,1396876754.269,214819410
5972,1396876788.382,214700752
5966,1396853864.461,214686086
5966,1396853866.653,214746386
5953,1396865093.678,214686086
5953,1396865128.711,214829312
5952,1396858642.05,214554967
5952,1396858676.301,214554967
6012,1396863729.665,214826955
6012,1396863809.629,214826623
6012,1396863839.577,214826799
6002,1396892129.181,214612695
6002,1396892299.151,214840419
5986,1396857858.612,214820201
5986,1396858474.933,214819772
5986,1396858511.911,214717048
5986,1396858958.639,214834987
5986,1396859529.355,214559940
5899,1396886879.469,214702787
5899,1396886976.888,214638480
5899,1396887116.674,214551594
5896,1396887393.155,214827007
5896,1396887446.885,214828987
5896,1396887486.394,214558192
5896,1396887528.581,214826912
5896,1396887613.158,214571188
5896,1396887764.909,214716746
5896,1396887842.49,214685150
5896,1396887862.183,214685150
5896,1396887919.337,214769957
5896,1396887957.168,214769889
5936,1396858679.075,214536947
5936,1396858761.134,214826705
5936,1396858778.207,214826608
5936,1396861106.902,214536947
5936,1396861136.588,214552385
5936,1396861163.357,214552382
5936,1396861181.69,214587560
5928,1396866105.365,214821275
5928,1396866163.999,214821275
6107,1396862998.983,214743515
6107,1396863061.289,214600989
6107,1396863105.003,214712237
6128,1396851830.421,214821285
6128,1396852059.898,214826627
6128,1396852084.81,214826627
6138,1396892795.346,214705757
6138,1396892820.89,214827020
6138,1396892906.382,214827022
6114,1396890022.553,214706205
6114,1396890045.284,214706205
6114,1396890536.03,214706205
6119,1396866389.832,214839902
6119,1396866427.759,214827015
6123,1396868750.66,214840762
6123,1396868759.508,214840760
6039,1396893731.656,214691332
6039,1396893987.965,214691334
6039,1396894785.302,214842452
6039,1396896255.691,214587898
6039,1396896647.909,214594657
6023,1396851132.229,214826955
6023,1396851332.403,214708370
6024,1396870496.641,214684115
6024,1396870571.963,214546102
6024,1396870749.856,214684115
6064,1396900100.663,214552142
6064,1396900107.928,214556057
6057,1396852705.14,214587703
6057,1396852721.695,214587703
5724,1396856340.819,214827000
5724,1396856361.394,214834865
5724,1396856432.502,214827005
5724,1396856779.541,214714794
5753,1396897626.887,214630042
5753,1396897848.567,214827030
5753,1396897973.541,214774685
5639,1396852334.935,214826801
5639,1396852467.511,214826801
5638,1396865998.211,214612708
5638,1396866036.657,214533020
5638,1396866054.858,214821339
5638,1396866073.182,214551626
5633,1396866853.45,214639303
5633,1396867122.183,214630042
5634,1396877182.217,214630042
5634,1396877211.718,214826705
5634,1396877340.437,214821313
5662,1396875860.326,214712115
5662,1396876098.039,214696967
5662,1396876178.692,214696967
5662,1396876198.358,214683864
5662,1396876617.019,214712115
5662,1396876646.587,214712115
5662,1396876779.098,214712115
5662,1396876812.15,214696967
5659,1396866040.345,214828987
5659,1396866348.586,214820237
5659,1396866409.264,214642560
5659,1396866431.881,214819490
5659,1396866537.527,214596326
5659,1396866575.402,214596502
5653,1396875290.772,214684513
5653,1396875785.408,214684513
5651,1396905148.58,214582387
5651,1396905217.933,214537535
5672,1396860639.134,214827007
5672,1396860652.162,214827000
5672,1396860667.997,214826925
5664,1396861214.201,214840762
5664,1396861255.52,214840762
5683,1396870435.077,214602834
5683,1396870474.304,214587613
5683,1396870547.646,214839703
5683,1396871302.059,214835897
5683,1396871366.555,214536326
5683,1396871406.805,214836129
5683,1396871466.243,214836129
5836,1396851977.37,214744779
5836,1396852202.513,214744779
5879,1396897359.715,214821315
5879,1396897740.742,214551617
5879,1396897802.755,214821339
5879,1396898152.732,214716935
5879,1396898391.385,214716935
5877,1396896120.281,214826799
5877,1396896185.221,214716984
5877,1396896373.314,214716982
5877,1396898122.545,214716982
5877,1396898433.28,214602605
5884,1396869246.722,214820227
5884,1396871524.721,214587720
5884,1396871609.227,214536386
5884,1396871633.097,214536386
5884,1396871671.757,214587720
5884,1396871868.858,214587720
5766,1396892573.822,214581761
5766,1396892612.97,214581761
5778,1396895663.497,214826803
5778,1396895695.225,214535621
5791,1396889693.112,214826801
5791,1396889934.541,214826816
5791,1396889977.18,214839313
5791,1396890047.991,214826705
5787,1396898430.672,214696470
5787,1396898431.714,214696470
5804,1396864545.06,214821309
5804,1396864644.864,214821339
5804,1396864695.687,214551626
5823,1396848235.136,214716924
5823,1396848243.497,214716924
5823,1396848643.736,214791635
5823,1396848879.041,214842296
5823,1396848930.619,214842345
5823,1396848968.564,214842399
5823,1396849133.379,214838244
6569,1396863521.418,214821024
6569,1396863544.759,214718160
6569,1396863566.354,214718160
6569,1396863580.518,214718160
6569,1396863591.931,214718169
6569,1396863634.908,214821022
6569,1396863662.821,214821022
6569,1396863850.134,214567005
6569,1396863944.498,214748265
6572,1396859044.256,214685795
6572,1396859078.897,214686086
6562,1396849558.047,214691390
6562,1396849684.707,214821309
6586,1396895868.08,214712278
6586,1396895884.334,214712278
6586,1396895911.621,214714717
6538,1396886240.282,214684841
6538,1396886343.359,214749941
6538,1396886673.365,214842450
6537,1396890044.27,214705747
6537,1396890086.464,214705747
6537,1396890104.657,214705747
6537,1396890143.215,214829737
6553,1396865068.603,214826925
6553,1396865089.653,214714794
6557,1396871907.588,214833800
6557,1396871982.205,214840412
6557,1396872006.832,214821298
6547,1396904899.068,214684845
6547,1396904971.512,214826912
6546,1396874322.51,214826835
6546,1396874355.605,214826893
6546,1396874357.864,214826893
6546,1396874390.587,214826799
6628,1396871797.101,214826621
6628,1396871839.976,214826619
6628,1396871862.716,214827009
6628,1396871976.595,214827009
6628,1396871986.518,214821277
6628,1396872007.934,214821300
6628,1396872047.191,214714721
6628,1396872185.366,214826621
6648,1396848376.949,214837485
6648,1396848422.461,214837485
6648,1396848442.507,214837442
6648,1396848474.956,214837483
6643,1396897778.207,214835405
6643,1396897779.486,214835405
6592,1396851106.108,214833800
6592,1396851140.851,214833802
6619,1396852082.724,214827005
6619,1396852084.168,214826925
6447,1396852712.793,214821277
6447,1396853392.372,214821290
6447,1396853450.041,214821277
6447,1396853755.023,214821277
6447,1396853763.927,214821277
6447,1396853776.27,214821290
6461,1396856246.082,214716971
6461,1396856318.542,214716971
6461,1396856320.39,214716971
6461,1396857254.723,214716971
6461,1396857282.877,214716971
6461,1396857284.324,214716971
6462,1396900844.858,214837487
6462,1396900927.268,214838831
6462,1396900975.877,214838831
6462,1396901030.434,214837485
6403,1396859282.528,214545905
6403,1396859340.533,214672839
6422,1396909265.732,214840762
6422,1396910911.155,214840762
6428,1396868138.606,214826955
6428,1396868155.219,214826835
6497,1396882316.638,214826810
6497,1396882393.242,214826810
6513,1396860622.84,214826810
6513,1396860641.064,214585395
6469,1396848177.83,214600502
6469,1396848254.827,214687790
6469,1396848372.63,214600502
6469,1396848403.931,214600502
6469,1396848424.508,214600502
6467,1396858807.468,214820441
6467,1396858901.264,214737337
6486,1396883355.978,214826810
6486,1396883565.383,214827009
6486,1396883708.295,214827009
6486,1396883713.968,214827009
6486,1396884207.38,214744528
6331,1396876352.222,214826801
6331,1396876427.098,214826816
6323,1396899653.576,214553773
6323,1396899731.314,214578836
6323,1396899937.934,214553773
6323,1396899980.519,214672942
6323,1396900060.735,214553773
6323,1396900067.486,214570963
6323,1396900090.431,214553773
6323,1396900514.386,214725542
6323,1396900561.516,214827030
6323,1396901079.521,214586690
6323,1396901110.316,214668193
6323,1396901141.274,214553773
6318,1396856699.595,214557590
6318,1396857402.493,214833800
6319,1396852858.452,214826810
6319,1396852883.81,214820441
6319,1396853133.486,214826810
6304,1396851946.341,214827005
6304,1396851957.277,214827000
6304,1396851999.77,214826925
6304,1396852098.336,214827005
6304,1396852116.03,214827000
6304,1396852198.445,214828987
6304,1396852232.395,214826925
6304,1396852281.342,214826619
6304,1396852363.061,214558192
6304,1396852546.394,214827005
6304,1396852642.035,214827000
6296,1396893554.236,214517880
6296,1396893787.444,214517880
6289,1396867876.322,214582950
6289,1396868036.501,214712237
6289,1396868047.628,214743515
6289,1396868666.825,214582950
6289,1396868767.292,214582950
6289,1396869595.984,214629133
6289,1396869645.234,214534601
6284,1396852413.106,214820842
6284,1396852445.887,214820842
6284,1396852481.46,214820842
6392,1396873988.746,214601040
6392,1396874214.767,214551917
6392,1396874295.738,214551917
6392,1396874415.347,214821272
6392,1396874454.994,214829741
6392,1396874502.344,214568090
6392,1396874578.649,214829741
6392,1396874861.98,214551902
6368,1396855493.394,214826900
6368,1396855769.968,214583190
6179,1396871750.906,214612695
6179,1396871754.096,214612695
6177,1396869092.627,214829737
6177,1396869122.785,214820237
6151,1396885005.085,214832653
6151,1396885035.897,214832653
6154,1396849245.273,214510044
6154,1396849289.176,214510044
6154,1396850038.06,214820439
6154,1396850093.816,214717325
6154,1396850126.599,214510044
6157,1396851520.741,214716924
6157,1396851521.971,214716924
6157,1396851746.978,214586923
6157,1396851748.492,214586923
6157,1396851827.158,214716924
6157,1396851829.021,214716924
6157,1396851831.741,214716924
6157,1396851877.206,214716924
6267,1396900369.196,214826912
6267,1396900396.877,214828987
6267,1396900426.623,214684841
6267,1396900483.341,214714790
6267,1396900630.571,214711297
6267,1396900711.57,214826750
6267,1396900824.175,214826750
6267,1396900894.12,214587028
6267,1396901070.162,214821305
6267,1396901311.892,214704180
6267,1396901514.024,214840378
6267,1396901968.46,214835120
6252,1396875047.423,214684717
6252,1396875203.817,214684717
6252,1396875217.764,214684715
6229,1396873509.489,214820441
6229,1396873802.398,214844357
6229,1396873856.015,214821315
6229,1396873963.751,214821309
6229,1396874044.118,214586711
6229,1396874241.081,214821305
7049,1396857019.536,214821290
7049,1396857041.279,214826801
7049,1396857063.522,214826627
7049,1396857088.565,214826900
7049,1396857090.114,214826799
7062,1396893878.623,214826835
7062,1396893885.979,214826835
7062,1396893909.794,214826955
7062,1396893973.197,214826955
7062,1396894034.086,214826835
7061,1396851272.384,214821275
7061,1396852194.557,214826606
7093,1396872364.308,214839905
7093,1396872459.186,214835645
7093,1396872494.864,214835647
7093,1396872650.635,214835645
7093,1396872751.843,214836052
7093,1396872944.405,214835835
7093,1396872982.368,214836052
7093,1396873025.245,214835692
7093,1396873368.104,214835647
7093,1396873420.709,214835645
7093,1396873470.274,214835835
7093,1396873686.691,214835645
7093,1396873745.888,214835647
7093,1396875132.797,214835835
7093,1396875178.19,214836052
7093,1396875202.583,214835692
7093,1396875386.978,214835835
7093,1396875457.452,214835647
7119,1396862074.843,214821307
7119,1396862093.38,214821339
7119,1396862117.097,214821305
7122,1396889303.109,214686086
7122,1396889416.76,214746386
7122,1396889487.506,214630042
7122,1396889505.098,214601462
7122,1396889605.238,214546121
7122,1396889724.08,214546121
7142,1396874012.898,214684717
7142,1396874054.857,214711438
7142,1396874076.351,214711307
7142,1396874469.632,214826615
7142,1396874513.951,214717877
6916,1396870321.183,214691428
6916,1396870338.238,214691426
6916,1396870458.643,214842575
6916,1396870570.334,214842450
6926,1396872892.154,214638570
6926,1396873045.043,214534601
6926,1396873353.385,214629133
6923,1396909827.222,214664919
6923,1396909858.983,214826625
6921,1396870086.047,214587898
6921,1396870147.867,214843395
6934,1396892556.569,214600502
6934,1396892681.603,214582387
6934,1396892769.887,214836782
6949,1396858672.601,214691467
6949,1396858696.424,214691456
6949,1396858734.142,214844036
6949,1396858855.249,214644842
6949,1396858914.425,214586857
6949,1396858926.33,214829810
6949,1396858942.713,214819490
6957,1396906059.576,214839373
6957,1396906086.323,214684513
6957,1396906153.341,214839373
6967,1396894182.36,214826912
6967,1396894202.508,214826912
6967,1396894241.244,214826912
6967,1396894267.274,214826912
6967,1396894359.272,214684841
6967,1396894593.023,214826908
6967,1396894645.042,214826908
6967,1396894672.132,214717286
6967,1396894697.302,214717286
6967,1396894710.665,214821401
6967,1396894725.382,214821401
6967,1396894740.529,214821401
6967,1396894770.092,214640017
6973,1396876327.98,214826627
6973,1396876352.349,214826799
6973,1396877040.389,214827007
6988,1396857757.391,214829310
6988,1396857854.284,214821339
6988,1396857910.603,214821309
6988,1396857957.54,214821339
6988,1396857969.951,214551626
6988,1396858049.684,214612721
6992,1396855173.129,214838831
6992,1396855258.419,214717331
6993,1396895062.767,214533026
6993,1396895110.956,214821302
6993,1396895181.258,214612721
6993,1396895251.551,214586711
6993,1396895432.169,214533026
6993,1396895586.691,214612738
6993,1396895640.262,214821302
6999,1396864490.872,214553743
6999,1396864532.85,214821285
6999,1396865132.095,214821285
6999,1396865142.533,214821285
7001,1396883859.61,214820441
7001,1396883903.379,214820441
7004,1396853914.318,214826810
7004,1396853970.263,214826955
7008,1396844952.721,214821292
7008,1396844994.46,214691390
7012,1396840601.493,214709685
7012,1396840638.49,214829737
7024,1396886605.187,214829285
7024,1396886658.376,214835405
7024,1396886687.292,214609445
7024,1396886741.027,214829285
7026,1396855001.687,214821309
7026,1396855061.046,214821309
7039,1396869197.68,214684160
7039,1396869294.828,214821309
6792,1396867761.182,214820261
6792,1396867789.713,214535621
6788,1396866572.411,214668590
6788,1396866648.387,214821300
6788,1396866681.892,214668590
6788,1396866687.027,214826619
6788,1396866831.3,214838100
6791,1396868423.355,214691396
6791,1396868481.866,214640407
6791,1396868496.851,214716982
6791,1396868841.909,214691426
6839,1396865305.697,214820252
6839,1396865313.067,214582502
6839,1396865337.179,214582502
6839,1396865357.074,214510805
6839,1396865425.158,214510875
6839,1396865435.081,214510854
6839,1396865441.944,214510875
6839,1396865447.085,214510805
6839,1396865473.051,214582502
6839,1396865481.929,214582502
6838,1396871490.198,214680371
6838,1396871574.807,214712235
6838,1396871636.175,214680371
6838,1396871694.351,214712235
6838,1396871712.983,214712235
6834,1396850196.64,214826816
6834,1396850352.582,214826705
6834,1396850434.918,214826816
6831,1396866033.146,214827015
6831,1396866666.761,214601805
6831,1396866827.303,214645835
6831,1396866915.832,214664767
6831,1396866954.717,214829679
6826,1396865649.763,214826904
6826,1396865672.99,214561775
6826,1396865705.568,214717410
6816,1396880101.928,214537967
6816,1396880269.037,214512425
6816,1396880433.095,214826780
6816,1396880506.25,214664767
6816,1396880632.37,214639305
6816,1396880899.335,214601805
6864,1396899348.969,214612721
6864,1396899510.675,214533026
6864,1396899726.717,214612704
6864,1396899970.95,214821341
6864,1396899971.07,214821341
6869,1396844976.031,214532072
6869,1396844992.35,214532072
6869,1396845000.875,214826803
6854,1396866040.589,214638480
6854,1396866122.663,214551594
6854,1396866334.26,214691396
6901,1396870044.642,214601672
6901,1396870129.762,214512425
6901,1396870168.934,214601672
6901,1396870182.819,214601670
6901,1396870215.019,214826769
6894,1396887945.774,214532072
6894,1396888197.642,214827009
6679,1396879793.234,214820441
6679,1396879853.806,214601462
6679,1396879878.228,214746386
6682,1396862065.126,214643657
6682,1396862330.914,214838100
6682,1396862479.175,214684841
6682,1396862531.056,214642235
6682,1396862558.638,214601407
6682,1396862616.042,214714697
6662,1396880014.687,214748300
6662,1396880028.386,214748300
6662,1396880064.512,214753513
6706,1396872805.902,214839373
6706,1396872839.273,214841060
6717,1396850463.086,214821305
6717,1396850503.315,214717286
6691,1396891533.573,214827011
6691,1396891536.604,214827011
6699,1396877551.641,214639305
6699,1396880103.837,214613893
6696,1396865656.036,214717286
6696,1396865695.934,214800262
6696,1396865711.959,214826837
6749,1396876290.577,214706216
6749,1396876342.347,214827030
6751,1396851875.514,214826623
6751,1396852239.987,214821279
6751,1396852283.403,214821279
6751,1396852729.068,214826908
6724,1396873134.182,214709685
6724,1396873311.875,214829737
6724,1396873608.286,214709685
6733,1396869333.269,214826955
6733,1396869353.829,214664919
6779,1396912252.825,214820240
6779,1396912428.058,214711333
6779,1396912534.101,214577518
6759,1396878003.702,214664767
6759,1396878304.885,214639185
6759,1396878329.852,214601805
6759,1396878524.438,214645835
6763,1396881156.693,214586857
6763,1396881414.544,214531151
6763,1396881432.127,214586857
6764,1396850390.302,214510044
6764,1396850392.158,214510044
7657,1396843151.881,214550259
7657,1396843316.873,214550259
7677,1396846099.977,214826912
7677,1396846154.67,214684841
7677,1396846178.897,214651427
7677,1396846320.604,214821309
7677,1396846457.881,214714790
7677,1396846505.291,214577518
7677,1396846553.029,214760897
7673,1396881624.124,214826927
7673,1396881667.477,214821309
7673,1396881705.321,214821339
7621,1396860463.843,214585397
7621,1396861618.503,214509000
7633,1396868638.962,214553855
7633,1396868728.799,214691426
7644,1396883767.208,214600989
7644,1396883868.604,214680369
7644,1396883943.726,214680369
7644,1396884022.128,214680369
7642,1396868795.957,214640242
7642,1396870104.455,214638480
7642,1396870198.148,214551594
7584,1396888079.929,214717007
7584,1396888125.73,214716986
7584,1396888157.983,214716986
7584,1396888176.233,214717005
7596,1396863838.191,214826705
7596,1396863877.263,214820441
7596,1396863903.953,214684513
7596,1396863966.172,214820231
7604,1396868438.95,214826803
